mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.562909555435181,0.2999153213558078,0.11594862937927246,0.027797924230258238,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.9738742070953602,0.9826991378659976,0.9763123119303486,0.9803886614700523,0.978576168749543,0.9783700974222602,0.003075879332246825,5
4.117943048477173,0.27329446302948796,0.19853472709655762,0.017588623039427213,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9740748541869639,0.9831337668523398,0.9759753494208183,0.9801301486972518,0.9785044367196389,0.9783637111754026,0.003162027909317626,6
2.147093105316162,0.15933303256134984,0.10698437690734863,0.012474350194043147,10,5,300,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",0.9727024452890161,0.9820906729153568,0.9764895380824472,0.9796638076428523,0.9776034738004338,0.9777099875460212,0.0031490995158210324,7
3.435614728927612,0.07407881833309142,0.1630465030670166,0.012937449820354,10,5,500,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 500}",0.9730598177523561,0.9822463465492703,0.9746956706743838,0.9796186593668784,0.9777870922090167,0.977481517310381,0.0033068631155473006,8
2.629818391799927,0.04668810648936481,0.11602582931518554,0.005035782208470489,15,2,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'n_estimators': 300}",0.9772786126651498,0.9853640850951699,0.9782677212119882,0.9823415194842416,0.9810600755556129,0.9808624028024326,0.002900618156337601,2
4.374287366867065,0.07159613829192298,0.19646668434143066,0.013972752977790359,15,2,500,"{'max_depth': 15, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9772467032167016,0.9855376730016638,0.979016406408471,0.9822915096636595,0.9818026937230538,0.98117899720271,0.002855327336098895,1
2.3281952857971193,0.05753563732819847,0.10632314682006835,0.004497952913869162,15,5,300,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 300}",0.9756718172295845,0.9843076485558111,0.9773068679653419,0.981399355050689,0.9800169876383921,0.9797405352879638,0.003038546882455195,3
3.881666326522827,0.05395738093940432,0.1866072177886963,0.02373525100909953,15,5,500,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 500}",0.9754948336126879,0.9838949486676896,0.9772832225793132,0.9814501318112159,0.9802038013808582,0.979665387610353,0.0029810273018230065,4
