mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.372778224945068,0.38184501569773527,0.10564804077148438,0.010581242033320781,10,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 300}",0.9742786717910892,0.9830143854320236,0.976503782701412,0.9799027983611033,0.9779979078296568,0.978339509223057,0.002975746108840937,6
3.4837053298950194,0.11757090298822982,0.16700634956359864,0.012451749714926841,10,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9744016108795918,0.9828713055650546,0.9766481963915835,0.9801259227183353,0.9782741420694245,0.9784642355247979,0.0028990523738584985,5
2.1995825290679933,0.1200247481946351,0.11362056732177735,0.026969605912051928,10,5,300,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",0.9730721817930358,0.9825027667935174,0.9752297030717555,0.9793986278900776,0.9784422509892069,0.9777291061075186,0.0032868731206352093,7
3.4621870040893556,0.06290040072068483,0.1755364418029785,0.013216105116887552,10,5,500,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 500}",0.9730818741014607,0.9822354655989738,0.9753868805515047,0.9796287445292103,0.9779151457953159,0.977649622115293,0.003193797429803718,8
2.6308687686920167,0.10091767837880994,0.1250296115875244,0.01327625440918688,15,2,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'n_estimators': 300}",0.9761262800578783,0.9855512726297021,0.9785228489103505,0.9821063717184219,0.9804673600336298,0.9805548266699965,0.0031975107001987954,2
4.311026525497437,0.0746073141797404,0.2206033706665039,0.03692981849421769,15,2,500,"{'max_depth': 15, 'min_samples_leaf': 2, 'n_estimators': 500}",0.9763289857576156,0.98574482093189,0.9785953489200788,0.9824191056344719,0.98126467111027,0.9808705864708653,0.0032284429322882867,1
2.3348965644836426,0.09817087825574364,0.1063779354095459,0.004090166713696719,15,5,300,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 300}",0.9762543755044815,0.983993837947021,0.976746147499908,0.9816973571994414,0.9799360612946953,0.9797255558891094,0.002935183546947879,4
3.9329143524169923,0.13751226503139521,0.19671049118041992,0.02996352284446184,15,5,500,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 500}",0.9758873030553936,0.9843423622829724,0.9775045422382721,0.9811238928193603,0.980117850062861,0.9797951900917721,0.002934790759475311,3
